path,label,split
data\raw\heart\heart (803).jpg,heart,train
data\raw\heart\heart (561).jpg,heart,train
data\raw\heart\heart (538).jpg,heart,train
data\raw\heart\heart (861).jpg,heart,train
data\raw\heart\heart (703).jpg,heart,train
data\raw\heart\heart (150).jpg,heart,train
data\raw\heart\heart (388).jpg,heart,train
data\raw\heart\heart (720).jpg,heart,train
data\raw\heart\heart (599).jpg,heart,train
data\raw\heart\heart (632).jpg,heart,train
data\raw\heart\heart (852).jpg,heart,train
data\raw\heart\heart (299).jpg,heart,train
data\raw\heart\heart (371).jpg,heart,train
data\raw\heart\heart (743).jpg,heart,train
data\raw\heart\heart (240).jpg,heart,train
data\raw\heart\heart (547).jpg,heart,train
data\raw\heart\heart (610).jpg,heart,train
data\raw\heart\heart (906).jpg,heart,train
data\raw\heart\heart (361).jpg,heart,train
data\raw\heart\heart (517).jpg,heart,train
data\raw\heart\heart (989).jpg,heart,train
data\raw\heart\heart (458).jpg,heart,train
data\raw\heart\heart (100).jpg,heart,train
data\raw\heart\heart (897).jpg,heart,train
data\raw\heart\heart (25).jpg,heart,train
data\raw\heart\heart (751).jpg,heart,train
data\raw\heart\heart (881).jpg,heart,train
data\raw\heart\heart (295).jpg,heart,train
data\raw\heart\heart (541).jpg,heart,train
data\raw\heart\heart (742).jpg,heart,train
data\raw\heart\heart (775).jpg,heart,train
data\raw\heart\heart (251).jpg,heart,train
data\raw\heart\heart (316).jpg,heart,train
data\raw\heart\heart (981).jpg,heart,train
data\raw\heart\heart (111).jpg,heart,train
data\raw\heart\heart (597).jpg,heart,train
data\raw\heart\heart (7).jpg,heart,train
data\raw\heart\heart (144).jpg,heart,train
data\raw\heart\heart (99).jpg,heart,train
data\raw\heart\heart (605).jpg,heart,train
data\raw\heart\heart (506).jpg,heart,train
data\raw\heart\heart (168).jpg,heart,train
data\raw\heart\heart (328).jpg,heart,train
data\raw\heart\heart (92).jpg,heart,train
data\raw\heart\heart (744).jpg,heart,train
data\raw\heart\heart (267).jpg,heart,train
data\raw\heart\heart (845).jpg,heart,train
data\raw\heart\heart (227).jpg,heart,train
data\raw\heart\heart (969).jpg,heart,train
data\raw\heart\heart (831).jpg,heart,train
data\raw\heart\heart (733).jpg,heart,train
data\raw\heart\heart (93).jpg,heart,train
data\raw\heart\heart (327).jpg,heart,train
data\raw\heart\heart (199).jpg,heart,train
data\raw\heart\heart (410).jpg,heart,train
data\raw\heart\heart (47).jpg,heart,train
data\raw\heart\heart (154).jpg,heart,train
data\raw\heart\heart (189).jpg,heart,train
data\raw\heart\heart (694).jpg,heart,train
data\raw\heart\heart (700).jpg,heart,train
data\raw\heart\heart (719).jpg,heart,train
data\raw\heart\heart (148).jpg,heart,train
data\raw\heart\heart (529).jpg,heart,train
data\raw\heart\heart (477).jpg,heart,train
data\raw\heart\heart (779).jpg,heart,train
data\raw\heart\heart (424).jpg,heart,val
data\raw\heart\heart (496).jpg,heart,val
data\raw\heart\heart (705).jpg,heart,val
data\raw\heart\heart (950).jpg,heart,val
data\raw\heart\heart (185).jpg,heart,val
data\raw\heart\heart (273).jpg,heart,val
data\raw\heart\heart (473).jpg,heart,val
data\raw\heart\heart (737).jpg,heart,val
data\raw\heart\heart (321).jpg,heart,val
data\raw\heart\heart (534).jpg,heart,val
data\raw\heart\heart (63).jpg,heart,val
data\raw\heart\heart (624).jpg,heart,val
data\raw\heart\heart (22).jpg,heart,val
data\raw\heart\heart (777).jpg,heart,val
data\raw\heart\heart (296).jpg,heart,val
data\raw\heart\heart (79).jpg,heart,val
data\raw\heart\heart (715).jpg,heart,val
data\raw\heart\heart (355).jpg,heart,val
data\raw\heart\heart (317).jpg,heart,val
data\raw\heart\heart (572).jpg,heart,val
data\raw\heart\heart (754).jpg,heart,val
data\raw\heart\heart (402).jpg,heart,val
data\raw\heart\heart (884).jpg,heart,val
data\raw\heart\heart (160).jpg,heart,val
data\raw\heart\heart (886).jpg,heart,val
data\raw\heart\heart (152).jpg,heart,val
data\raw\heart\heart (680).jpg,heart,val
data\raw\heart\heart (750).jpg,heart,val
data\raw\heart\heart (163).jpg,heart,val
data\raw\heart\heart (104).jpg,heart,val
data\raw\heart\heart (97).jpg,heart,val
data\raw\heart\heart (76).jpg,heart,val
data\raw\heart\heart (31).jpg,heart,val
data\raw\heart\heart (609).jpg,heart,val
data\raw\heart\heart (640).jpg,heart,val
data\raw\heart\heart (117).jpg,heart,val
data\raw\heart\heart (41).jpg,heart,val
data\raw\heart\heart (843).jpg,heart,val
data\raw\heart\heart (305).jpg,heart,val
data\raw\heart\heart (326).jpg,heart,val
data\raw\heart\heart (209).jpg,heart,val
data\raw\heart\heart (514).jpg,heart,val
data\raw\heart\heart (575).jpg,heart,val
data\raw\heart\heart (501).jpg,heart,val
data\raw\heart\heart (847).jpg,heart,val
data\raw\heart\heart (973).jpg,heart,val
data\raw\heart\heart (717).jpg,heart,val
data\raw\heart\heart (859).jpg,heart,val
data\raw\heart\heart (386).jpg,heart,val
data\raw\heart\heart (756).jpg,heart,val
data\raw\heart\heart (283).jpg,heart,val
data\raw\heart\heart (734).jpg,heart,val
data\raw\heart\heart (943).jpg,heart,val
data\raw\heart\heart (804).jpg,heart,val
data\raw\heart\heart (879).jpg,heart,val
data\raw\heart\heart (489).jpg,heart,val
data\raw\heart\heart (658).jpg,heart,val
data\raw\heart\heart (585).jpg,heart,val
data\raw\heart\heart (869).jpg,heart,val
data\raw\heart\heart (250).jpg,heart,val
data\raw\heart\heart (604).jpg,heart,val
data\raw\heart\heart (536).jpg,heart,val
data\raw\heart\heart (706).jpg,heart,val
data\raw\heart\heart (216).jpg,heart,val
data\raw\heart\heart (213).jpg,heart,val
data\raw\heart\heart (59).jpg,heart,val
data\raw\heart\heart (161).jpg,heart,val
data\raw\heart\heart (546).jpg,heart,val
data\raw\heart\heart (773).jpg,heart,val
data\raw\heart\heart (177).jpg,heart,val
data\raw\heart\heart (939).jpg,heart,val
data\raw\heart\heart (878).jpg,heart,val
data\raw\heart\heart (32).jpg,heart,val
data\raw\heart\heart (151).jpg,heart,val
data\raw\heart\heart (319).jpg,heart,val
data\raw\heart\heart (381).jpg,heart,val
data\raw\heart\heart (432).jpg,heart,val
data\raw\heart\heart (826).jpg,heart,val
data\raw\heart\heart (115).jpg,heart,val
data\raw\heart\heart (549).jpg,heart,val
data\raw\heart\heart (397).jpg,heart,val
data\raw\heart\heart (650).jpg,heart,val
data\raw\heart\heart (1).jpg,heart,val
data\raw\heart\heart (588).jpg,heart,val
data\raw\heart\heart (596).jpg,heart,val
data\raw\heart\heart (247).jpg,heart,val
data\raw\heart\heart (817).jpg,heart,val
data\raw\heart\heart (442).jpg,heart,val
data\raw\heart\heart (85).jpg,heart,val
data\raw\heart\heart (975).jpg,heart,val
data\raw\heart\heart (903).jpg,heart,val
data\raw\heart\heart (815).jpg,heart,val
data\raw\heart\heart (999).jpg,heart,val
data\raw\heart\heart (373).jpg,heart,val
data\raw\heart\heart (675).jpg,heart,val
data\raw\heart\heart (196).jpg,heart,val
data\raw\heart\heart (566).jpg,heart,val
data\raw\heart\heart (262).jpg,heart,val
data\raw\heart\heart (800).jpg,heart,val
data\raw\heart\heart (56).jpg,heart,val
data\raw\heart\heart (936).jpg,heart,val
data\raw\heart\heart (761).jpg,heart,val
data\raw\heart\heart (764).jpg,heart,val
data\raw\heart\heart (1000).jpg,heart,val
data\raw\heart\heart (916).jpg,heart,val
data\raw\heart\heart (243).jpg,heart,val
data\raw\heart\heart (5).jpg,heart,val
data\raw\heart\heart (937).jpg,heart,val
data\raw\heart\heart (998).jpg,heart,val
data\raw\heart\heart (959).jpg,heart,val
data\raw\heart\heart (69).jpg,heart,val
data\raw\heart\heart (807).jpg,heart,val
data\raw\heart\heart (908).jpg,heart,val
data\raw\heart\heart (790).jpg,heart,val
data\raw\heart\heart (941).jpg,heart,val
data\raw\heart\heart (727).jpg,heart,val
data\raw\heart\heart (203).jpg,heart,val
data\raw\heart\heart (763).jpg,heart,val
data\raw\heart\heart (846).jpg,heart,val
data\raw\heart\heart (108).jpg,heart,val
data\raw\heart\heart (608).jpg,heart,val
data\raw\heart\heart (33).jpg,heart,val
data\raw\heart\heart (586).jpg,heart,val
data\raw\heart\heart (53).jpg,heart,val
data\raw\heart\heart (966).jpg,heart,val
data\raw\heart\heart (45).jpg,heart,val
data\raw\heart\heart (453).jpg,heart,val
data\raw\heart\heart (157).jpg,heart,val
data\raw\heart\heart (648).jpg,heart,val
data\raw\heart\heart (96).jpg,heart,val
data\raw\heart\heart (725).jpg,heart,val
data\raw\heart\heart (829).jpg,heart,val
data\raw\heart\heart (961).jpg,heart,val
data\raw\heart\heart (677).jpg,heart,val
data\raw\heart\heart (239).jpg,heart,val
data\raw\heart\heart (2).jpg,heart,val
data\raw\heart\heart (141).jpg,heart,val
data\raw\heart\heart (795).jpg,heart,val
data\raw\heart\heart (182).jpg,heart,val
data\raw\heart\heart (553).jpg,heart,val
data\raw\heart\heart (568).jpg,heart,val
data\raw\heart\heart (225).jpg,heart,val
data\raw\heart\heart (892).jpg,heart,val
data\raw\heart\heart (931).jpg,heart,val
data\raw\heart\heart (466).jpg,heart,val
data\raw\heart\heart (636).jpg,heart,val
data\raw\heart\heart (493).jpg,heart,val
data\raw\heart\heart (637).jpg,heart,val
data\raw\heart\heart (787).jpg,heart,val
data\raw\heart\heart (340).jpg,heart,val
data\raw\heart\heart (595).jpg,heart,test
data\raw\heart\heart (976).jpg,heart,test
data\raw\heart\heart (785).jpg,heart,test
data\raw\heart\heart (325).jpg,heart,test
data\raw\heart\heart (992).jpg,heart,test
data\raw\heart\heart (342).jpg,heart,test
data\raw\heart\heart (23).jpg,heart,test
data\raw\heart\heart (520).jpg,heart,test
data\raw\heart\heart (691).jpg,heart,test
data\raw\heart\heart (463).jpg,heart,test
data\raw\heart\heart (559).jpg,heart,test
data\raw\heart\heart (702).jpg,heart,test
data\raw\heart\heart (294).jpg,heart,test
data\raw\heart\heart (389).jpg,heart,test
data\raw\heart\heart (760).jpg,heart,test
data\raw\heart\heart (620).jpg,heart,test
data\raw\heart\heart (293).jpg,heart,test
data\raw\heart\heart (159).jpg,heart,test
data\raw\heart\heart (345).jpg,heart,test
data\raw\heart\heart (468).jpg,heart,test
data\raw\heart\heart (39).jpg,heart,test
data\raw\heart\heart (840).jpg,heart,test
data\raw\heart\heart (983).jpg,heart,test
data\raw\heart\heart (856).jpg,heart,test
data\raw\heart\heart (309).jpg,heart,test
data\raw\heart\heart (15).jpg,heart,test
data\raw\heart\heart (813).jpg,heart,test
data\raw\heart\heart (806).jpg,heart,test
data\raw\heart\heart (876).jpg,heart,test
data\raw\heart\heart (398).jpg,heart,test
data\raw\heart\heart (73).jpg,heart,test
data\raw\heart\heart (30).jpg,heart,test
data\raw\heart\heart (611).jpg,heart,test
data\raw\heart\heart (732).jpg,heart,test
data\raw\heart\heart (689).jpg,heart,test
data\raw\heart\heart (347).jpg,heart,test
data\raw\heart\heart (448).jpg,heart,test
data\raw\heart\heart (524).jpg,heart,test
data\raw\heart\heart (249).jpg,heart,test
data\raw\heart\heart (994).jpg,heart,test
data\raw\heart\heart (770).jpg,heart,test
data\raw\heart\heart (590).jpg,heart,test
data\raw\heart\heart (256).jpg,heart,test
data\raw\heart\heart (915).jpg,heart,test
data\raw\heart\heart (66).jpg,heart,test
data\raw\heart\heart (164).jpg,heart,test
data\raw\heart\heart (696).jpg,heart,test
data\raw\heart\heart (728).jpg,heart,test
data\raw\heart\heart (972).jpg,heart,test
data\raw\heart\heart (344).jpg,heart,test
data\raw\heart\heart (716).jpg,heart,test
data\raw\heart\heart (291).jpg,heart,test
data\raw\heart\heart (425).jpg,heart,test
data\raw\heart\heart (44).jpg,heart,test
data\raw\heart\heart (248).jpg,heart,test
data\raw\heart\heart (434).jpg,heart,test
data\raw\heart\heart (868).jpg,heart,test
data\raw\heart\heart (684).jpg,heart,test
data\raw\heart\heart (516).jpg,heart,test
data\raw\heart\heart (958).jpg,heart,test
data\raw\heart\heart (951).jpg,heart,test
data\raw\heart\heart (191).jpg,heart,test
data\raw\heart\heart (898).jpg,heart,test
data\raw\heart\heart (98).jpg,heart,test
data\raw\heart\heart (887).jpg,heart,test
data\raw\heart\heart (171).jpg,heart,test
data\raw\heart\heart (365).jpg,heart,test
data\raw\heart\heart (810).jpg,heart,test
data\raw\heart\heart (308).jpg,heart,test
data\raw\heart\heart (708).jpg,heart,test
data\raw\heart\heart (14).jpg,heart,test
data\raw\heart\heart (162).jpg,heart,test
data\raw\heart\heart (748).jpg,heart,test
data\raw\heart\heart (275).jpg,heart,test
data\raw\heart\heart (630).jpg,heart,test
data\raw\heart\heart (431).jpg,heart,test
data\raw\heart\heart (893).jpg,heart,test
data\raw\heart\heart (914).jpg,heart,test
data\raw\heart\heart (669).jpg,heart,test
data\raw\heart\heart (678).jpg,heart,test
data\raw\heart\heart (863).jpg,heart,test
data\raw\heart\heart (369).jpg,heart,test
data\raw\heart\heart (607).jpg,heart,test
data\raw\heart\heart (170).jpg,heart,test
data\raw\heart\heart (447).jpg,heart,test
data\raw\heart\heart (212).jpg,heart,test
data\raw\heart\heart (593).jpg,heart,test
data\raw\heart\heart (521).jpg,heart,test
data\raw\heart\heart (771).jpg,heart,test
data\raw\heart\heart (138).jpg,heart,test
data\raw\heart\heart (842).jpg,heart,test
data\raw\heart\heart (341).jpg,heart,test
data\raw\heart\heart (655).jpg,heart,test
data\raw\heart\heart (415).jpg,heart,test
data\raw\heart\heart (88).jpg,heart,test
data\raw\heart\heart (429).jpg,heart,test
data\raw\heart\heart (188).jpg,heart,test
data\raw\heart\heart (449).jpg,heart,test
data\raw\heart\heart (183).jpg,heart,test
data\raw\heart\heart (990).jpg,heart,test
data\raw\heart\heart (408).jpg,heart,test
data\raw\heart\heart (801).jpg,heart,test
data\raw\heart\heart (297).jpg,heart,test
data\raw\heart\heart (241).jpg,heart,test
data\raw\heart\heart (967).jpg,heart,test
data\raw\heart\heart (411).jpg,heart,test
data\raw\heart\heart (984).jpg,heart,test
data\raw\heart\heart (741).jpg,heart,test
data\raw\heart\heart (245).jpg,heart,test
data\raw\heart\heart (841).jpg,heart,test
data\raw\heart\heart (799).jpg,heart,test
data\raw\heart\heart (103).jpg,heart,test
data\raw\heart\heart (90).jpg,heart,test
data\raw\heart\heart (844).jpg,heart,test
data\raw\heart\heart (354).jpg,heart,test
data\raw\heart\heart (641).jpg,heart,test
data\raw\heart\heart (511).jpg,heart,test
data\raw\heart\heart (300).jpg,heart,test
data\raw\heart\heart (485).jpg,heart,test
data\raw\heart\heart (987).jpg,heart,test
data\raw\heart\heart (745).jpg,heart,test
data\raw\heart\heart (698).jpg,heart,test
data\raw\heart\heart (759).jpg,heart,test
data\raw\heart\heart (281).jpg,heart,test
data\raw\heart\heart (615).jpg,heart,test
data\raw\heart\heart (122).jpg,heart,test
data\raw\heart\heart (653).jpg,heart,test
data\raw\heart\heart (564).jpg,heart,test
data\raw\heart\heart (312).jpg,heart,test
data\raw\heart\heart (3).jpg,heart,test
data\raw\heart\heart (184).jpg,heart,test
data\raw\heart\heart (125).jpg,heart,test
data\raw\heart\heart (127).jpg,heart,test
data\raw\heart\heart (488).jpg,heart,test
data\raw\heart\heart (642).jpg,heart,test
data\raw\heart\heart (179).jpg,heart,train
data\raw\heart\heart (600).jpg,heart,test
data\raw\heart\heart (920).jpg,heart,test
data\raw\heart\heart (781).jpg,heart,test
data\raw\heart\heart (721).jpg,heart,test
data\raw\heart\heart (192).jpg,heart,test
data\raw\heart\heart (778).jpg,heart,test
data\raw\heart\heart (226).jpg,heart,test
data\raw\heart\heart (303).jpg,heart,test
data\raw\heart\heart (323).jpg,heart,test
data\raw\heart\heart (351).jpg,heart,test
data\raw\heart\heart (782).jpg,heart,test
data\raw\heart\heart (120).jpg,heart,test
data\raw\heart\heart (200).jpg,heart,test
data\raw\heart\heart (688).jpg,heart,test
data\raw\oblong\oblong (644).jpg,oblong,train
data\raw\oblong\oblong (998).jpg,oblong,train
data\raw\oblong\oblong (522).jpg,oblong,train
data\raw\oblong\oblong (728).jpg,oblong,train
data\raw\oblong\oblong (73).jpg,oblong,train
data\raw\oblong\oblong (180).jpg,oblong,train
data\raw\oblong\oblong (669).jpg,oblong,train
data\raw\oblong\oblong (151).jpg,oblong,train
data\raw\oblong\oblong (28).jpg,oblong,train
data\raw\oblong\oblong (387).jpg,oblong,train
data\raw\oblong\oblong (510).jpg,oblong,train
data\raw\oblong\oblong (547).jpg,oblong,train
data\raw\oblong\oblong (537).jpg,oblong,train
data\raw\oblong\oblong (417).jpg,oblong,train
data\raw\oblong\oblong (897).jpg,oblong,train
data\raw\oblong\oblong (173).jpg,oblong,train
data\raw\oblong\oblong (37).jpg,oblong,train
data\raw\oblong\oblong (284).jpg,oblong,train
data\raw\oblong\oblong (178).jpg,oblong,train
data\raw\oblong\oblong (880).jpg,oblong,train
data\raw\oblong\oblong (509).jpg,oblong,train
data\raw\oblong\oblong (798).jpg,oblong,train
data\raw\oblong\oblong (882).jpg,oblong,train
data\raw\oblong\oblong (380).jpg,oblong,train
data\raw\oblong\oblong (1).jpg,oblong,train
data\raw\oblong\oblong (702).jpg,oblong,train
data\raw\oblong\oblong (472).jpg,oblong,train
data\raw\oblong\oblong (459).jpg,oblong,train
data\raw\oblong\oblong (875).jpg,oblong,train
data\raw\oblong\oblong (591).jpg,oblong,train
data\raw\oblong\oblong (712).jpg,oblong,train
data\raw\oblong\oblong (932).jpg,oblong,train
data\raw\oblong\oblong (209).jpg,oblong,train
data\raw\oblong\oblong (954).jpg,oblong,train
data\raw\oblong\oblong (825).jpg,oblong,train
data\raw\oblong\oblong (258).jpg,oblong,train
data\raw\oblong\oblong (744).jpg,oblong,train
data\raw\oblong\oblong (199).jpg,oblong,train
data\raw\oblong\oblong (326).jpg,oblong,train
data\raw\oblong\oblong (360).jpg,oblong,train
data\raw\oblong\oblong (104).jpg,oblong,train
data\raw\oblong\oblong (262).jpg,oblong,train
data\raw\oblong\oblong (103).jpg,oblong,train
data\raw\oblong\oblong (955).jpg,oblong,train
data\raw\oblong\oblong (171).jpg,oblong,train
data\raw\oblong\oblong (908).jpg,oblong,train
data\raw\oblong\oblong (905).jpg,oblong,train
data\raw\oblong\oblong (722).jpg,oblong,train
data\raw\oblong\oblong (436).jpg,oblong,train
data\raw\oblong\oblong (686).jpg,oblong,train
data\raw\oblong\oblong (221).jpg,oblong,train
data\raw\oblong\oblong (587).jpg,oblong,train
data\raw\oblong\oblong (564).jpg,oblong,train
data\raw\oblong\oblong (827).jpg,oblong,train
data\raw\oblong\oblong (550).jpg,oblong,train
data\raw\oblong\oblong (245).jpg,oblong,train
